5/9/2019 11:40:58 PM,700.0341,700.0341,700.0341,700.0341,704.2725,704.2725,704.2725,704.2725,709.7283,709.7283,709.7283,691.6254,691.6254,691.6254,691.6254,708.3394,708.3394,708.3394,696.0361,696.0361,696.0361,709.4852,709.4852,709.4852,718.0839,718.0839,718.0839,717.8205,717.8205,717.8205,717.8205,713.3396,713.3396,713.3396,741.5145,741.5145,741.5145,741.5145,752.0142,752.0142,752.0142,780.8568,780.8568,780.8568,801.9784,801.9784,801.9784,801.9784,852.189,852.189,852.189,856.6882,856.6882,856.6882,890.7706,890.7706,890.7706,890.7706,947.6735,947.6735,947.6735,931.7897,931.7897,931.7897,939.3139,939.3139,939.3139,939.3139,920.787,920.787,920.787,939.3475,939.3475,939.3475,939.3475,949.1708,949.1708,949.1708,875.805,875.805,875.805,967.3737,967.3737,967.3737,979.2491,979.2491,979.2491,997.1297,997.1297,997.1297,997.1297,1019.148,1019.148,1019.148,973.258,973.258,973.258,1015.512,1015.512,1015.512,1015.512,1003.727,1003.727,1003.727,1008.918,1008.918,1008.918,963.174,963.174,963.174,963.174,997.663,997.663,997.663,1058.251,1058.251,1058.251,1058.251,1031.62,1031.62,1031.62,972.4298,972.4298,972.4298,1035.534,1035.534,1035.534,1035.534,1047.875,1047.875,1047.875,1042.138,1042.138,1042.138,1042.138,1077.589,1077.589,1077.589,1044.887,1044.887,1044.887,1028.199,1028.199,1028.199,1028.199,1033.176,1033.176,1038.722,1038.722,1038.722,1038.722,950.8855,950.8855,950.8855,1007.641,1007.641,1007.641,1040.578,1040.578,1040.578,1040.578,1025.339,1025.339,1025.339,1015.413,1015.413,1015.413,1075.491,1075.491,1075.491,1075.491,1066.767,1066.767,1066.767,997.9517,997.9517,997.9517,953.5684,953.5684,953.5684,953.5684,1021.374,1021.374,1021.374,928.8608,928.8608,928.8608,944.9077,944.9077,944.9077,944.9077,963.413,963.413,963.413,930.1806,930.1806,930.1806,930.1806,885.2453,885.2453,885.2453,922.1266,922.1266,922.1266,922.1266,935.1201,935.1201,974.7422,974.7422,974.7422,974.7422,971.4109,971.4109,971.4109,913.9178,913.9178,913.9178,970.0439,970.0439,970.0439,970.0439,949.4622,949.4622,949.4622,977.2821,977.2821,977.2821,1028.785,1028.785,1028.785,1028.785,1000.546,1000.546,1000.546,944.414,944.414,944.414,944.414,956.6572,956.6572,956.6572,1027.284,1027.284,1027.284,1003.494,1003.494,1003.494,1003.494,970.5858,970.5858,970.5858,962.9305,962.9305,962.9305,981.2752,981.2752,981.2752,981.2752,931.6827,931.6827,931.6827,1042.371,1042.371,1042.371,1009.445,1009.445,1009.445,1009.445,967.4306,967.4306,967.4306,1017.149,1017.149,1017.149,1017.149,926.7064,926.7064,926.7064,942.007,942.007,942.007,990.7167,990.7167,990.7167,1007.993,1007.993,1007.993,1029.705,1029.705,1029.705,1029.705,922.0599,922.0599,922.0599,963.3582,963.3582,963.3582,946.9518,946.9518,946.9518,946.9518,1021.303,1021.303,1021.303,980.8165,980.8165,980.8165,967.3867,967.3867,967.3867,967.3867,914.0221,914.0221,914.0221,1011.606,1011.606,1011.606,1022.9,1022.9,1022.9,1022.9,989.2449,989.2449,989.2449,1039.375,1039.375,1039.375,973.5015,973.5015,973.5015,973.5015,976.6497,976.6497,976.6497,942.567,942.567,942.567,943.4512,943.4512,943.4512,943.4512,953.5419,953.5419,953.5419,1010.536,1010.536,1010.536,1010.536,965.2689,965.2689,965.2689,986.5016,986.5016,986.5016,928.5851,928.5851,928.5851,928.5851,979.8214,979.8214,979.8214,1023.56,1023.56,1023.56,921.6015,921.6015,921.6015,921.6015,1008.178,1008.178,1008.178,1047.449,1047.449,1047.449,945.563,945.563,945.563,945.563,980.0576,980.0576,980.0576,911.0983,911.0983,911.0983,911.0983,957.2692,957.2692,957.2692,935.723,935.723,935.723,989.0212,989.0212,989.0212,989.0212,930.689,930.689,1018.919,1018.919,1018.919,1018.919,986.859,986.859,986.859,1020.428,1020.428,1020.428,1016.749,1016.749,1016.749,1016.749,970.9853,970.9853,970.9853,998.7343,998.7343,998.7343,1001.357,1001.357,1001.357,1001.357,1041.24,1041.24,1041.24,949.8865,949.8865,949.8865,995.8236,995.8236,995.8236,995.8236,950.4833,950.4833,950.4833,916.2978,916.2978,916.2978,916.2978,955.9557,955.9557,955.9557,1051.453,1051.453,1051.453,968.1587,968.1587,968.1587,968.1587,1029.01,1029.01,1029.01,921.3593,921.3593,921.3593,920.0611,920.0611,920.0611,920.0611,1010.353,1010.353,1010.353,840.559,840.559,840.559,987.1168,987.1168,987.1168,987.1168,899.79,899.79,899.79,985.9547,985.9547,985.9547,985.9547,990.2405,990.2405,990.2405,951.7748,951.7748,951.7748,985.5956,985.5956,985.5956,985.5956,1026.219,1026.219,1026.219,928.3303,928.3303,928.3303,1032.599,1032.599,1032.599,1092.905,1092.905,1092.905,1017.063,1017.063,1017.063,1017.063,943.7104,943.7104,943.7104,968.9405,968.9405,968.9405,1018.704,1018.704,1018.704,1018.704,1038.574,1038.574,1038.574,983.0919,983.0919,983.0919,1031.987,1031.987,1031.987,1031.987,955.3712,955.3712,955.3712,986.8619,986.8619,986.8619,986.8619,960.9178,960.9178,960.9178,941.0942,941.0942,941.0942,967.071,967.071,967.071,967.071,948.395,948.395,948.395,985.1547,985.1547,985.1547,979.6965,979.6965,979.6965,979.6965,1069.306,1069.306,1069.306,912.2861,912.2861,912.2861,1025.928,1025.928,1025.928,1025.928,969.5959,969.5959,969.5959,968.8068,968.8068,968.8068,980.8086,980.8086,980.8086,980.8086,1023.638,1023.638,1023.638,990.9268,990.9268,990.9268,1007.837,1007.837,1007.837,1007.837,961.6555,961.6555,961.6555,961.6555,932.0417,932.0417,935.1179,935.1179,935.1179,935.1179,962.1349,962.1349,962.1349,986.6349,986.6349,986.6349,996.2021,996.2021,996.2021,996.2021,1041.639,1041.639,1041.639,1009.714,1009.714,1009.714,1009.714,935.6578,935.6578,935.6578,991.4584,991.4584,991.4584,924.3196,924.3196,924.3196,976.2102,976.2102,976.2102,910.9791,910.9791,910.9791,910.9791,1002.455,1002.455,1002.455,991.1724,991.1724,991.1724,1013.821,1013.821,1013.821,1013.821,1061.745,1061.745,1061.745,986.537,986.537,986.537,986.537,917.5466,917.5466,917.5466,1009.01,1009.01,1009.01,974.4789,974.4789,974.4789,974.4789,992.3763,992.3763,992.3763,985.5208,985.5208,985.5208,881.0044,881.0044,881.0044,881.0044,788.8934,788.8934,788.8934,746.1545,746.1545,746.1545,750.1178,750.1178,750.1178,750.1178,776.4869,776.4869,776.4869,786.1727,786.1727,786.1727,769.2473,769.2473,769.2473,769.2473,746.5202,746.5202,746.5202,715.6156,715.6156,715.6156,715.6156,737.8254,737.8254,737.8254,767.3441,767.3441,767.3441,719.0416,719.0416,719.0416,693.0003,693.0003,693.0003,729.6876,729.6876,729.6876,729.6876,726.0134,726.0134,726.0134,683.2625,683.2625,683.2625,683.2625,752.7166,752.7166,752.7166,773.3141,773.3141,773.3141,864.4013,864.4013,864.4013,864.4013,802.009,802.009,802.009,803.6774,803.6774,803.6774,803.6774,781.7829,781.7829,766.4132,766.4132,766.4132,766.4132,749.9719,749.9719,749.9719,715.5923,715.5923,715.5923,714.2567,714.2567,714.2567,714.2567,694.1146,694.1146,694.1146,659.5792,659.5792,659.5792,659.5792,649.438,649.438,649.438,633.6782,633.6782,633.6782,605.3062,605.3062,605.3062,605.3062,605.1504,605.1504,605.1504,585.5232,585.5232,585.5232,587.1255,587.1255,587.1255,587.1255,576.309,576.309,576.309,581.9438,581.9438,581.9438,581.9438,555.5811,555.5811,545.8501,545.8501,545.8501,545.8501,545.8295,545.8295,545.8295,519.6473,519.6473,519.6473,505.2085,505.2085,505.2085,505.2085,485.8712,485.8712,485.8712,481.741,481.741,481.741,481.741,459.2388,459.2388,459.2388,451.5994,451.5994,451.5994,420.0434,420.0434,420.0434,420.0434,414.9653,414.9653,414.9653,413.3975,413.3975,413.3975,395.6223,395.6223,395.6223,387.934,387.934,387.934,387.934,386.7807,386.7807,386.7807,424.1081,424.1081,424.1081,395.8553,395.8553,395.8553,395.8553,400.9784,400.9784,400.9784,396.3329,396.3329,396.3329,396.3329,391.9931,391.9931,391.9931,391.7989,391.7989,391.7989,403.9701,403.9701,403.9701,403.9701,411.7715,411.7715,411.7715,397.6388,397.6388,397.6388,397.6388,430.463,430.463,466.2,466.2,466.2,466.2,487.1498,487.1498,487.1498,544.7072,544.7072,544.7072,589.38,589.38,589.38,589.38,624.7711,624.7711,624.7711,650.2003,650.2003,650.2003,670.3246,670.3246,670.3246,670.3246,698.9875,698.9875,698.9875,709.9911,709.9911,709.9911,709.9911,741.611,741.611,741.611,779.5879,779.5879,779.5879,784.3626,784.3626,784.3626,784.3626,833.9246,833.9246,833.9246,848.6025,848.6025,848.6025,848.6025,899.6982,899.6982,899.6982,934.7471,934.7471,934.7471,971.4413,971.4413,971.4413,998.7125,998.7125,998.7125,998.7125,1035.565,1035.565,1035.565,1068.422,1068.422,1068.422,1104.151,1104.151,1104.151,1104.151,1120.785,1120.785,1120.785,1164.767,1164.767,1164.767,1182.464,1182.464,1182.464,1182.464,1214.071,1214.071,1214.071,1246.723,1246.723,1246.723,1274.239,1274.239,1274.239,1274.239,1308.705,1308.705,1308.705,1349.827,1349.827,1349.827,1349.827,1376.744,1376.744,1376.744,1379.512,1379.512,1379.512,1402.9,1402.9,1402.9,1411.363,1411.363,1411.363,1421.909,1421.909,1421.909,1421.909,1428.811,1428.811,1428.811,1427.514,1427.514,1427.514,1442.684,1442.684,1442.684,1442.684,1448.398,1448.398,1448.398,1439.746,1439.746,1439.746,1439.746,1458.512,1458.512,1458.512,1453.256,1453.256,1453.256,1411.238,1411.238,1411.238,1411.238,1423.58,1423.58,1423.58,1394.667,1394.667,1394.667,1363.315,1363.315,1363.315,1363.315,1346.548,1346.548,1346.548,1337.585,1337.585,1337.585,1324.378,1324.378,1324.378,1324.378,1309.186,1309.186,1309.186,1283.001,1283.001,1283.001,1283.001,1258.441,1258.441,1258.441,1257.799,1257.799,1257.799,1233.07,1233.07,1233.07,1233.07,1220.66,1220.66,1219.523,1219.523,1219.523,1219.523,1187.598,1187.598,1187.598,1185.911,1185.911,1185.911,1165.502,1165.502,1165.502,1165.502,1158.074,1158.074,1158.074,1163.815,1163.815,1163.815,1163.815,1122.738,1122.738,1122.738,1115.432,1115.432,1115.432,1111.932,1111.932,1111.932,1111.932,1074.933,1074.933,1074.933,1039.094,1039.094,1039.094,1007.289,1007.289,1007.289,1007.289,986.8685,986.8685,986.8685,942.8901,942.8901,942.8901,910.1323,910.1323,910.1323,910.1323,905.8441,905.8441,905.8441,885.9367,885.9367,885.9367,852.8044,852.8044,852.8044,852.8044,834.7382,834.7382,834.7382,857.8651,857.8651,857.8651,866.02,866.02,866.02,866.02,851.9336,851.9336,851.9336,877.2187,877.2187,877.2187,877.2187,881.4861,881.4861,869.7128,869.7128,869.7128,869.7128,873.6874,873.6874,873.6874,880.0739,880.0739,880.0739,871.8343,871.8343,871.8343,871.8343,844.3777,844.3777,844.3777,841.5808,841.5808,841.5808,820.3018,820.3018,820.3018,820.3018,830.1238,830.1238,830.1238,788.0836,788.0836,788.0836,756.8802,756.8802,756.8802,756.8802,736.0723,736.0723,736.0723,708.1242,708.1242,708.1242,708.1242,694.2713,694.2713,694.2713,670.4761,670.4761,670.4761,641.8488,641.8488,641.8488,641.8488,631.6231,631.6231,631.6231,612.5625,612.5625,612.5625,612.5625,594.4268,594.4268,604.098,604.098,604.098,604.098,591.9557,591.9557,591.9557,583.3223,583.3223,583.3223,577.1635,577.1635,577.1635,577.1635,593.1339,593.1339,593.1339,587.5681,587.5681,587.5681,587.5681,586.5357,586.5357,586.5357,584.5953,584.5953,584.5953,589.7314,589.7314,589.7314,589.7314,589.8153,589.8153,589.8153,596.8658,596.8658,596.8658,589.0614,589.0614,589.0614,589.0614,594.6956,594.6956,594.6956,586.4825,586.4825,586.4825,592.7255,592.7255,592.7255,592.7255,572.8409,572.8409,572.8409,584.0308,584.0308,584.0308,586.1948,586.1948,586.1948,579.8338,579.8338,579.8338,579.8338,570.1171,570.1171,570.1171,579.3761,579.3761,579.3761,593.9667,593.9667,593.9667,593.9667,571.7758,571.7758,571.7758,600.4109,600.4109,600.4109,600.4109,584.5799,584.5799,584.5799,589.275,589.275,589.275,588.3317,588.3317,588.3317,588.3317,576.2845,576.2845,576.2845,596.2974,596.2974,596.2974,590.5679,590.5679,590.5679,590.5679,599.4919,599.4919,599.4919,579.6422,579.6422,579.6422,579.6422,590.6279,590.6279,580.6092,580.6092,580.6092,580.6092,574.7733,574.7733,574.7733,585.3897,585.3897,585.3897,584.7373,584.7373,584.7373,584.7373,595.4246,595.4246,595.4246,585.1671,585.1671,585.1671,585.1671,565.5445,565.5445,565.5445,570.9921,570.9921,570.9921,586.3372,586.3372,586.3372,586.3372,558.9891,558.9891,558.9891,564.0618,564.0618,564.0618,565.8544,565.8544,565.8544,565.8544,551.5003,551.5003,551.5003,563.7171,563.7171,563.7171,563.7171,544.4103,544.4103,544.4103,551.5006,551.5006,551.5006,551.3612,551.3612,551.3612,551.3612,565.5641,565.5641,565.5641,546.3524,546.3524,546.3524,543.633,543.633,543.633,543.633,531.094,531.094,531.094,543.1733,543.1733,543.1733,529.9769,529.9769,529.9769,550.5508,550.5508,550.5508,545.3513,545.3513,545.3513,545.3513,540.5972,540.5972,540.5972,549.511,549.511,549.511,545.4294,545.4294,545.4294,545.4294,556.7118,556.7118,556.7118,565.0964,565.0964,565.0964,565.0964,556.5245,556.5245,556.5245,559.488,559.488,559.488,574.3918,574.3918,574.3918,574.3918,577.5049,577.5049,577.5049,597.7119,597.7119,597.7119,616.2839,616.2839,616.2839,616.2839,636.2951,636.2951,636.2951,637.5038,637.5038,637.5038,663.7532,663.7532,663.7532,663.7532,666.529,666.529,666.529,701.1904,701.1904,701.1904,733.3395,733.3395,733.3395,733.3395,757.572,757.572,757.572,770.8912,770.8912,770.8912,802.1017,802.1017,802.1017,802.1017,797.1561,797.1561,797.1561,815.5994,815.5994,815.5994,806.7458,806.7458,806.7458,806.7458,858.9417,858.9417,858.9417,846.4441,846.4441,846.4441,877.8528,877.8528,877.8528,877.8528,905.9911,905.9911,905.9911,904.3088,904.3088,904.3088,916.8826,916.8826,916.8826,916.8826,944.6016,944.6016,944.6016,960.3179,960.3179,960.3179,960.3179,992.9911,992.9911,992.9911,986.0518,986.0518,986.0518,1022.943,1022.943,1022.943,1045.564,1045.564,1045.564,1044.739,1044.739,1044.739,1044.739,1048.367,1048.367,1048.367,1066.651,1066.651,1066.651,1066.651,1060.623,1060.623,1060.623,1057.263,1057.263,1057.263,1063.667,1063.667,1063.667,1063.667,1075.853,1075.853,1075.853,1054.645,1054.645,1054.645,1054.645,1078.522,1078.522,1078.522,1063.472,1063.472,1063.472,1076.266,1076.266,1076.266,1080.091,1080.091,1080.091,1089.841,1089.841,1089.841,1089.841,1077.539,1077.539,1077.539,1092.835,1092.835,1092.835,1083.205,1083.205,1083.205,1083.205,1067.798,1067.798,1067.798,1073.978,1073.978,1073.978,1073.978,1089.448,1089.448,1089.448,1095.975,1095.975,1095.975,1071.813,1071.813,1071.813,1071.813,1085.089,1085.089,1085.089,1101.491,1101.491,1101.491,1104.956,1104.956,1104.956,1104.956,1106.813,1106.813,1106.813,1098.573,1098.573,1098.573,1098.573,1105.595,1105.595,1105.595,1097.368,1097.368,1097.368,1101.509,1101.509,1101.509,1099.982,1099.982,1099.982,1116.555,1116.555,1116.555,1116.555,1097.262,1097.262,1097.262,1109.268,1109.268,1109.268,1115.059,1115.059,1115.059,1115.059,1120.815,1120.815,1120.815,1123.683,1123.683,1123.683,1123.683,1121.358,1121.358,1121.358,1113.667,1113.667,1113.667,1123.569,1123.569,1123.569,1123.569,1125.643,1125.643,1125.643,1110.751,1110.751,1110.751,1110.751,1120.426,1120.426,1120.426,1117.604,1117.604,1117.604,1132.784,1132.784,1132.784,1136.412,1136.412,1136.412,1155.929,1155.929,1155.929,1155.929,1168.736,1168.736,1168.736,1165.242,1165.242,1165.242,1173.031,1173.031,1173.031,1173.031,1163.047,1163.047,1163.047,1180.594,1180.594,1180.594,1199.934,1199.934,1199.934,1199.934,1189.629,1189.629,1189.629,1188.68,1188.68,1188.68,1208.301,1208.301,1208.301,1208.301,1187.911,1187.911,1187.911,1164.428,1164.428,1164.428,1149.884,1149.884,1149.884,1149.884,1140.196,1140.196,1140.196,1162.404,1162.404,1162.404,1162.404,1123.187,1123.187,1123.187,1091.94,1091.94,1091.94,1074.201,1074.201,1074.201,1074.201,1072.158,1072.158,1072.158,979.8325,979.8325,979.8325,962.0583,962.0583,962.0583,962.0583,990.8047,990.8047,990.8047,952.4517,952.4517,952.4517,892.3387,892.3387,892.3387,892.3387,855.542,855.542,855.542,860.3527,860.3527,860.3527,860.3527,942.3019,942.3019,942.3019,806.4101,806.4101,806.4101,844.3023,844.3023,844.3023,893.5303,893.5303,893.5303,822.9567,822.9567,822.9567,822.9567,949.309,949.309,949.309,882.0293,882.0293,882.0293,882.0293,770.1923,770.1923,770.1923,902.1945,902.1945,902.1945,895.7828,895.7828,895.7828,895.7828,840.2236,840.2236,840.2236,903.3701,903.3701,903.3701,1014.852,1014.852,1014.852,1014.852,788.1921,788.1921,788.1921,755.4094,755.4094,755.4094,859.1337,859.1337,859.1337,859.1337,897.4243,897.4243,897.4243,763.9063,763.9063,763.9063,832.4705,832.4705,832.4705,832.4705,868.0165,868.0165,868.0165,814.8173,814.8173,814.8173,768.3491,768.3491,768.3491,768.3491,819.1985,819.1985,819.1985,859.8848,859.8848,859.8848,762.137,762.137,762.137,762.137,796.1981,796.1981,796.1981,845.305,845.305,845.305,870.0024,870.0024,870.0024,870.0024,703.1392,703.1392,703.1392,786.722,786.722,786.722,800.5854,800.5854,800.5854,800.5854,837.5921,837.5921,837.5921,768.1743,768.1743,768.1743,885.7534,885.7534,885.7534,927.4677,927.4677,927.4677,927.4677,929.33,929.33,929.33,974.1961,974.1961,974.1961,974.1961,834.9726,834.9726,834.9726,890.1734,890.1734,890.1734,930.2166,930.2166,930.2166,930.2166,902.3419,902.3419,902.3419,755.9606,755.9606,755.9606,894.7405,894.7405,894.7405,894.7405,942.6246,942.6246,942.6246,867.4742,867.4742,867.4742,913.7338,913.7338,913.7338,913.7338,898.5989,898.5989,898.5989,936.6433,936.6433,936.6433,936.6433,973.2138,973.2138,973.2138,1006.057,1006.057,1006.057,1039.904,1039.904,1039.904,1039.904,1064.74,1064.74,1064.74,1062.476,1062.476,1062.476,1091.136,1091.136,1091.136,1091.136,1080.327,1080.327,1080.327,1052.234,1052.234,1052.234,1032.866,1032.866,1032.866,1032.866,1005.166,1005.166,982.2725,982.2725,982.2725,982.2725,968.5793,968.5793,968.5793,955.681,955.681,955.681,933.8557,933.8557,933.8557,933.8557,906.2234,906.2234,906.2234,901.9902,901.9902,901.9902,891.0742,891.0742,891.0742,891.0742,898.2907,898.2907,898.2907,878.4979,878.4979,878.4979,878.4979,879.3831,879.3831,879.3831,894.0819,894.0819,894.0819,894.5242,894.5242,894.5242,894.5242,889.8934,889.8934,889.8934,884.086,884.086,884.086,877.2269,877.2269,877.2269,877.2269,864.8675,864.8675,864.8675,865.8157,865.8157,865.8157,866.4937,866.4937,866.4937,866.4937,869.3903,869.3903,869.3903,864.0205,864.0205,864.0205,870.5659,870.5659,870.5659,870.5659,842.6501,842.6501
